time,streamflow
2014-09-28 18:00:00,97.28999782539904
2014-09-28 19:00:00,97.14999782852829
2014-09-28 20:00:00,96.99999783188105
2014-09-28 21:00:00,96.85999783501029
2014-09-28 22:00:00,96.71999783813953
2014-09-28 23:00:00,96.58999784104526
2014-09-29 00:00:00,96.4499978441745
2014-09-29 01:00:00,96.31999784708023
2014-09-29 02:00:00,96.18999784998596
2014-09-29 03:00:00,96.05999785289168
2014-09-29 04:00:00,95.92999785579741
2014-09-29 05:00:00,95.79999785870314
2014-09-29 06:00:00,95.67999786138535
2014-09-29 07:00:00,95.55999786406755
2014-09-29 08:00:00,95.43999786674976
2014-09-29 09:00:00,95.31999786943197
2014-09-29 10:00:00,95.19999787211418
2014-09-29 11:00:00,95.07999787479639
2014-09-29 12:00:00,94.96999787725508
2014-09-29 13:00:00,94.85999787971377
2014-09-29 14:00:00,94.74999788217247
2014-09-29 15:00:00,94.63999788463116
2014-09-29 16:00:00,94.52999788708985
2014-09-29 17:00:00,94.41999788954854
2014-09-29 18:00:00,94.31999789178371
2014-09-29 19:00:00,94.21999789401889
2014-09-29 20:00:00,94.10999789647758
2014-09-29 21:00:00,94.00999789871275
2014-09-29 22:00:00,93.90999790094793
2014-09-29 23:00:00,93.81999790295959
2014-09-30 00:00:00,93.71999790519476
2014-09-30 01:00:00,93.62999790720642
2014-09-30 02:00:00,93.52999790944159
2014-09-30 03:00:00,93.43999791145325
2014-09-30 04:00:00,93.3499979134649
2014-09-30 05:00:00,93.25999791547656
2014-09-30 06:00:00,93.16999791748822
2014-09-30 07:00:00,93.07999791949987
2014-09-30 08:00:00,92.99999792128801
2014-09-30 09:00:00,92.90999792329967
2014-09-30 10:00:00,92.82999792508781
2014-09-30 11:00:00,92.73999792709947
2014-09-30 12:00:00,92.6599979288876
2014-09-30 13:00:00,92.57999793067575
2014-09-30 14:00:00,92.49999793246388
2014-09-30 15:00:00,92.41999793425202
2014-09-30 16:00:00,92.34999793581665
2014-09-30 17:00:00,92.26999793760478
2014-09-30 18:00:00,92.18999793939292
2014-09-30 19:00:00,92.11999794095755
2014-09-30 20:00:00,92.04999794252217
2014-09-30 21:00:00,91.96999794431031
2014-09-30 22:00:00,91.89999794587493
2014-09-30 23:00:00,91.82999794743955
